name,url,type_,image_url,image_path,effects,interactions
Star of Bethlehem,https://bindingofisaacrebirth.fandom.com//wiki/Star_of_Bethlehem,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/07/Collectible_Star_of_Bethlehem_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094250,data/images/Star of Bethlehem.png,,
Cube Baby,https://bindingofisaacrebirth.fandom.com//wiki/Cube_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b3/Collectible_Cube_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093322,data/images/Cube Baby.png,,
Vade Retro,https://bindingofisaacrebirth.fandom.com//wiki/Vade_Retro,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1b/Collectible_Vade_Retro_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151244,data/images/Vade Retro.png,,
False PHD,https://bindingofisaacrebirth.fandom.com//wiki/False_PHD,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/57/Collectible_False_PHD_icon.png/revision/latest/scale-to-width-down/48?cb=20210822145903,data/images/False PHD.png,,
Spin to Win,https://bindingofisaacrebirth.fandom.com//wiki/Spin_to_Win,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7b/Collectible_Spin_to_Win_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150233,data/images/Spin to Win.png,,
Vasculitis,https://bindingofisaacrebirth.fandom.com//wiki/Vasculitis,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/31/Collectible_Vasculitis_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094208,data/images/Vasculitis.png,,
Giant Cell,https://bindingofisaacrebirth.fandom.com//wiki/Giant_Cell,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/24/Collectible_Giant_Cell_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093632,data/images/Giant Cell.png,,
Tropicamide,https://bindingofisaacrebirth.fandom.com//wiki/Tropicamide,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_Tropicamide_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094147,data/images/Tropicamide.png,,
Card Reading,https://bindingofisaacrebirth.fandom.com//wiki/Card_Reading,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b4/Collectible_Card_Reading_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094106,data/images/Card Reading.png,,
Quints,https://bindingofisaacrebirth.fandom.com//wiki/Quints,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a8/Collectible_Quints_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092559,data/images/Quints.png,,
Tooth and Nail,https://bindingofisaacrebirth.fandom.com//wiki/Tooth_and_Nail,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d8/Collectible_Tooth_and_Nail_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093510,data/images/Tooth and Nail.png,,
Binge Eater,https://bindingofisaacrebirth.fandom.com//wiki/Binge_Eater,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f2/Collectible_Binge_Eater_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094045,data/images/Binge Eater.png,,
Guppy's Eye,https://bindingofisaacrebirth.fandom.com//wiki/Guppy%27s_Eye,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/17/Collectible_Guppy%27s_Eye_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094024,data/images/Guppy's Eye.png,,
Strawman,https://bindingofisaacrebirth.fandom.com//wiki/Strawman,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/49/Collectible_Strawman_icon.png/revision/latest/scale-to-width-down/48?cb=20210824094003,data/images/Strawman.png,,
Dad's Note,https://bindingofisaacrebirth.fandom.com//wiki/Dad%27s_Note,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/51/Collectible_Dad%27s_Note_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093942,data/images/Dad's Note.png,,
Sausage,https://bindingofisaacrebirth.fandom.com//wiki/Sausage,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Sausage_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093922,data/images/Sausage.png,,
Options?,https://bindingofisaacrebirth.fandom.com//wiki/Options%3F,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/06/Collectible_Options%3F_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093901,data/images/Options?.png,,
Candy Heart,https://bindingofisaacrebirth.fandom.com//wiki/Candy_Heart,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/db/Collectible_Candy_Heart_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093839,data/images/Candy Heart.png,,
A Pound of Flesh,https://bindingofisaacrebirth.fandom.com//wiki/A_Pound_of_Flesh,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_A_Pound_of_Flesh_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093818,data/images/A Pound of Flesh.png,,
Redemption,https://bindingofisaacrebirth.fandom.com//wiki/Redemption,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/64/Collectible_Redemption_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093757,data/images/Redemption.png,,
Spirit Shackles,https://bindingofisaacrebirth.fandom.com//wiki/Spirit_Shackles,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/12/Collectible_Spirit_Shackles_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093736,data/images/Spirit Shackles.png,,
Cracked Orb,https://bindingofisaacrebirth.fandom.com//wiki/Cracked_Orb,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/39/Collectible_Cracked_Orb_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093714,data/images/Cracked Orb.png,,
Empty Heart,https://bindingofisaacrebirth.fandom.com//wiki/Empty_Heart,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Empty_Heart_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093654,data/images/Empty Heart.png,,
Astral Projection,https://bindingofisaacrebirth.fandom.com//wiki/Astral_Projection,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/84/Collectible_Astral_Projection_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093448,data/images/Astral Projection.png,,
C Section,https://bindingofisaacrebirth.fandom.com//wiki/C_Section,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8b/Collectible_C_Section_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093426,data/images/C Section.png,,
Lil Abaddon,https://bindingofisaacrebirth.fandom.com//wiki/Lil_Abaddon,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_Lil_Abaddon_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093404,data/images/Lil Abaddon.png,,
Montezuma's Revenge,https://bindingofisaacrebirth.fandom.com//wiki/Montezuma%27s_Revenge,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/58/Collectible_Montezuma%27s_Revenge_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093344,data/images/Montezuma's Revenge.png,,
Lil Portal,https://bindingofisaacrebirth.fandom.com//wiki/Lil_Portal,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0a/Collectible_Lil_Portal_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093301,data/images/Lil Portal.png,,
Worm Friend,https://bindingofisaacrebirth.fandom.com//wiki/Worm_Friend,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7e/Collectible_Worm_Friend_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093220,data/images/Worm Friend.png,,
Bone Spurs,https://bindingofisaacrebirth.fandom.com//wiki/Bone_Spurs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d5/Collectible_Bone_Spurs_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093200,data/images/Bone Spurs.png,,
Hungry Soul,https://bindingofisaacrebirth.fandom.com//wiki/Hungry_Soul,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e0/Collectible_Hungry_Soul_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093138,data/images/Hungry Soul.png,,
Jar of Wisps,https://bindingofisaacrebirth.fandom.com//wiki/Jar_of_Wisps,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a7/Collectible_Jar_of_Wisps_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151219,data/images/Jar of Wisps.png,,
Soul Locket,https://bindingofisaacrebirth.fandom.com//wiki/Soul_Locket,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Soul_Locket_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093116,data/images/Soul Locket.png,,
Friend Finder,https://bindingofisaacrebirth.fandom.com//wiki/Friend_Finder,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c8/Collectible_Friend_Finder_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151154,data/images/Friend Finder.png,,
Inner Child,https://bindingofisaacrebirth.fandom.com//wiki/Inner_Child,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/00/Collectible_Inner_Child_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093056,data/images/Inner Child.png,,
Glitched Crown,https://bindingofisaacrebirth.fandom.com//wiki/Glitched_Crown,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8c/Collectible_Glitched_Crown_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093035,data/images/Glitched Crown.png,,
Belly Jelly,https://bindingofisaacrebirth.fandom.com//wiki/Belly_Jelly,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ac/Collectible_Belly_Jelly_icon.png/revision/latest/scale-to-width-down/48?cb=20210824093014,data/images/Belly Jelly.png,,
Sacred Orb,https://bindingofisaacrebirth.fandom.com//wiki/Sacred_Orb,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0f/Collectible_Sacred_Orb_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092952,data/images/Sacred Orb.png,,
Sanguine Bond,https://bindingofisaacrebirth.fandom.com//wiki/Sanguine_Bond,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fa/Collectible_Sanguine_Bond_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092930,data/images/Sanguine Bond.png,,
The Swarm,https://bindingofisaacrebirth.fandom.com//wiki/The_Swarm,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9d/Collectible_The_Swarm_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092909,data/images/The Swarm.png,,
Heartbreak,https://bindingofisaacrebirth.fandom.com//wiki/Heartbreak,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8e/Collectible_Heartbreak_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092848,data/images/Heartbreak.png,,
Bloody Gust,https://bindingofisaacrebirth.fandom.com//wiki/Bloody_Gust,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f3/Collectible_Bloody_Gust_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092826,data/images/Bloody Gust.png,,
Salvation,https://bindingofisaacrebirth.fandom.com//wiki/Salvation,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/56/Collectible_Salvation_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092805,data/images/Salvation.png,,
Vanishing Twin,https://bindingofisaacrebirth.fandom.com//wiki/Vanishing_Twin,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/58/Collectible_Vanishing_Twin_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092745,data/images/Vanishing Twin.png,,
Twisted Pair,https://bindingofisaacrebirth.fandom.com//wiki/Twisted_Pair,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3c/Collectible_Twisted_Pair_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092724,data/images/Twisted Pair.png,,
Azazel's Rage,https://bindingofisaacrebirth.fandom.com//wiki/Azazel%27s_Rage,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ac/Collectible_Azazel%27s_Rage_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092702,data/images/Azazel's Rage.png,,
Echo Chamber,https://bindingofisaacrebirth.fandom.com//wiki/Echo_Chamber,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f4/Collectible_Echo_Chamber_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092641,data/images/Echo Chamber.png,,
Isaac's Tomb,https://bindingofisaacrebirth.fandom.com//wiki/Isaac%27s_Tomb,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/96/Collectible_Isaac%27s_Tomb_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092620,data/images/Isaac's Tomb.png,,
Vengeful Spirit,https://bindingofisaacrebirth.fandom.com//wiki/Vengeful_Spirit,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0b/Collectible_Vengeful_Spirit_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092538,data/images/Vengeful Spirit.png,,
Esau Jr.,https://bindingofisaacrebirth.fandom.com//wiki/Esau_Jr.,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a7/Collectible_Esau_Jr._icon.png/revision/latest/scale-to-width-down/48?cb=20210822151129,data/images/Esau Jr..png,,
Berserk!,https://bindingofisaacrebirth.fandom.com//wiki/Berserk!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ee/Collectible_Berserk%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151103,data/images/Berserk!.png,,
Dark Arts,https://bindingofisaacrebirth.fandom.com//wiki/Dark_Arts,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/40/Collectible_Dark_Arts_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151036,data/images/Dark Arts.png,,
Abyss,https://bindingofisaacrebirth.fandom.com//wiki/Abyss,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/18/Collectible_Abyss_icon.png/revision/latest/scale-to-width-down/48?cb=20210822151011,data/images/Abyss.png,,
Supper,https://bindingofisaacrebirth.fandom.com//wiki/Supper,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6d/Collectible_Supper_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092517,data/images/Supper.png,,
Stapler,https://bindingofisaacrebirth.fandom.com//wiki/Stapler,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/16/Collectible_Stapler_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092455,data/images/Stapler.png,,
Suplex!,https://bindingofisaacrebirth.fandom.com//wiki/Suplex!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/76/Collectible_Suplex%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150943,data/images/Suplex!.png,,
Bag of Crafting,https://bindingofisaacrebirth.fandom.com//wiki/Bag_of_Crafting,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Bag_of_Crafting_icon.png/revision/latest/scale-to-width-down/48?cb=20210824111505,data/images/Bag of Crafting.png,,
Flip,https://bindingofisaacrebirth.fandom.com//wiki/Flip,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/49/Collectible_Flip_icon.png/revision/latest/scale-to-width-down/48?cb=20211122232837,data/images/Flip.png,,
Lemegeton,https://bindingofisaacrebirth.fandom.com//wiki/Lemegeton,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3c/Collectible_Lemegeton_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150852,data/images/Lemegeton.png,,
Sumptorium,https://bindingofisaacrebirth.fandom.com//wiki/Sumptorium,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a0/Collectible_Sumptorium_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150827,data/images/Sumptorium.png,,
Keeper's Sack,https://bindingofisaacrebirth.fandom.com//wiki/Keeper%27s_Sack,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/41/Collectible_Keeper%27s_Sack_icon.png/revision/latest/scale-to-width-down/48?cb=20211111110832,data/images/Keeper's Sack.png,,
Keeper's Kin,https://bindingofisaacrebirth.fandom.com//wiki/Keeper%27s_Kin,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7d/Collectible_Keeper%27s_Kin_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092412,data/images/Keeper's Kin.png,,
Keeper's Box,https://bindingofisaacrebirth.fandom.com//wiki/Keeper%27s_Box,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Collectible_Keeper%27s_Box_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150634,data/images/Keeper's Box.png,,
Everything Jar,https://bindingofisaacrebirth.fandom.com//wiki/Everything_Jar,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e4/Collectible_Everything_Jar_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150609,data/images/Everything Jar.png,,
TMTRAINER,https://bindingofisaacrebirth.fandom.com//wiki/TMTRAINER,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/62/Collectible_TMTRAINER_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092350,data/images/TMTRAINER.png,,
Anima Sola,https://bindingofisaacrebirth.fandom.com//wiki/Anima_Sola,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a2/Collectible_Anima_Sola_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150543,data/images/Anima Sola.png,,
Spindown Dice,https://bindingofisaacrebirth.fandom.com//wiki/Spindown_Dice,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Spindown_Dice_icon.png/revision/latest/scale-to-width-down/48?cb=20210822150518,data/images/Spindown Dice.png,,
Hypercoagulation,https://bindingofisaacrebirth.fandom.com//wiki/Hypercoagulation,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7f/Collectible_Hypercoagulation_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092329,data/images/Hypercoagulation.png,,
IBS,https://bindingofisaacrebirth.fandom.com//wiki/IBS,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cb/Collectible_IBS_icon.png/revision/latest/scale-to-width-down/48?cb=20210824092308,data/images/IBS.png,,
